State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,22-01-2011,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,23-01-2011,3450,3500,3470,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,29-01-2011,3450,3500,3475,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,09-02-2011,3700,3800,3750,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,14-02-2011,3700,3800,3750,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,27-02-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,01-03-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,02-03-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,17-03-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,19-03-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,20-03-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,22-03-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,24-03-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,25-03-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,26-03-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,03-04-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,06-04-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,07-04-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,10-04-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,11-04-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,15-04-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,19-04-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,21-04-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,12-05-2011,3550,3600,3570,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,16-05-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,21-05-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,24-05-2011,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,28-05-2011,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,30-05-2011,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,01-06-2011,3000,3100,3050,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,11-06-2011,3200,3250,3230,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,20-06-2011,3100,3200,3150,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,28-06-2011,3200,3300,3250,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,04-07-2011,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,07-07-2011,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,09-07-2011,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,10-07-2011,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,25-07-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,07-08-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,08-08-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,10-08-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,13-08-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,14-08-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,17-08-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,21-08-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,22-08-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,24-08-2011,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,03-09-2011,3000,3100,3050,7
