State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,11-04-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,13-04-2008,1800,1900,1850,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,14-04-2008,1910,1950,1930,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,26-04-2008,1920,1960,1940,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,01-05-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,06-05-2008,1960,2000,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,08-05-2008,1960,2000,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,09-05-2008,1900,2000,1950,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,13-05-2008,2000,2040,2020,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,18-05-2008,2000,2200,2100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,21-05-2008,2010,2050,2030,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,03-06-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,06-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,08-06-2008,1980,2020,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,11-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,13-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,15-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,20-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,02-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,10-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,26-07-2008,1900,2100,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,27-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,28-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,29-07-2008,2050,2150,2100,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,25-03-2006,1650,1750,1700,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,28-03-2006,1400,1500,1425,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,04-04-2006,1550,1650,1600,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,27-03-2006,1400,1600,1500,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,02-04-2006,1500,1600,1560,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,05-04-2006,1500,1600,1550,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,10-04-2006,1600,1650,1625,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,12-04-2006,1600,1675,1625,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,13-04-2006,1600,1700,1650,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,29-03-2006,1450,1550,1500,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,15-04-2006,1600,1700,1670,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,24-04-2008,1920,1960,1940,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,31-03-2006,1400,1500,1450,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,01-04-2006,1500,1600,1550,7
Andhra Pradesh,Cuddapah,Pulivendala,Red Gram,Local,FAQ,06-04-2006,1600,1650,1625,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,04-02-2008,1700,1870,1790,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,06-02-2008,1680,1860,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,14-02-2008,1670,1870,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,26-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,10-03-2008,1900,2100,2000,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,19-03-2008,1800,2000,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,09-04-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,13-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,13-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,14-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,16-05-2008,1800,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,15-02-2008,1670,1870,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,27-03-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,19-02-2004,1450,1550,1500,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,27-02-2004,1450,1500,1465,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,01-01-2004,1300,1400,1330,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,06-01-2004,1500,1550,1515,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,20-03-2004,1450,1500,1490,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,29-03-2004,1450,1500,1472,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,13-04-2004,1500,1600,1540,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,02-12-2003,1350,1460,1380,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,16-12-2003,1550,1650,1580,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,19-12-2003,1450,1550,1500,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Small (Whole),FAQ,06-08-2003,1600,1690,1645,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,31-01-2007,1780,1960,1870,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,05-02-2007,1800,2000,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,17-02-2007,1800,2000,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,23-02-2007,1680,1800,1740,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,27-02-2007,1700,1820,1760,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,04-03-2007,1800,1900,1850,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,24-03-2007,1760,1920,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,02-04-2007,1750,1920,1835,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,20-02-2007,1800,2000,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,23-03-2007,1750,1920,1835,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,28-03-2007,1750,1920,1830,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,28-01-2008,1700,1800,1750,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,05-02-2008,1680,1860,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,21-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,23-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,11-03-2008,1900,2100,2000,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,14-03-2008,1820,2000,1950,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,29-03-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,12-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,21-04-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,22-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,24-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,25-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,30-04-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,10-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,20-05-2008,1800,1900,1850,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,21-05-2008,1800,1900,1850,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,31-03-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,06-04-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,17-05-2008,1800,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,17-11-2003,1500,1600,1574,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,20-11-2003,1600,1700,1650,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,25-11-2003,1500,1600,1565,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,01-12-2003,1550,1600,1575,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,17-01-2004,1380,1450,1410,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,07-02-2004,1500,1500,1500,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,16-02-2004,1500,1550,1520,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,17-02-2004,1450,1500,1465,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,25-02-2004,1460,1470,1465,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,26-02-2004,1450,1480,1465,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,01-03-2004,1400,1450,1420,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,23-03-2004,1450,1460,1454,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,29-07-2004,1800,1850,1830,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,19-03-2005,1450,1500,1490,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,21-03-2005,1400,1450,1415,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,29-01-2008,1700,1800,1750,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,08-02-2008,1670,1870,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,12-02-2008,1670,1870,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,16-02-2008,1670,1870,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,17-02-2008,1670,1870,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,24-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,17-03-2008,1850,2000,1920,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,21-03-2008,1800,2000,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,08-04-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,10-04-2008,1740,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,11-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,16-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,17-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,20-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,01-05-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,06-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,12-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,15-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,29-02-2008,1900,2200,2050,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,16-03-2008,1850,2000,1920,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,28-03-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,01-04-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,04-02-2004,1500,1500,1500,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,20-02-2004,1400,1470,1440,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,02-01-2004,1500,1600,1530,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,07-01-2004,1500,1550,1525,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,12-04-2004,1500,1600,1530,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,30-07-2004,1825,1875,1850,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,05-08-2004,1850,1900,1875,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,22-01-2007,1760,1800,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,24-01-2007,1760,1800,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,20-03-2007,1750,1950,1850,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,21-03-2007,1750,1900,1835,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,02-02-2007,1800,2000,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,14-02-2007,1750,1900,1830,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,25-02-2007,1680,1800,1740,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,06-03-2007,1750,1850,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,19-03-2007,1750,1920,1835,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,22-03-2007,1750,1920,1835,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,29-03-2007,1750,1900,1850,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,30-03-2007,1750,1920,1835,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,13-02-2004,1500,1530,1510,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,24-02-2004,1400,1450,1420,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,28-02-2004,1400,1450,1420,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,10-03-2004,1400,1430,1405,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,15-03-2004,1400,1450,1410,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,06-08-2003,1650,1700,1675,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,12-12-2003,1600,1700,1670,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,15-12-2003,1550,1600,1580,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,31-12-2003,1500,1600,1530,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,30-01-2008,1700,1850,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,31-01-2008,1700,1850,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,01-02-2008,1700,1850,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,07-02-2008,1670,1870,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,13-02-2008,1670,1870,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,19-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,28-02-2008,1900,2200,2050,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,15-03-2008,1820,2000,1950,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,26-03-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,02-04-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,03-04-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,04-04-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,05-04-2008,1750,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,18-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,19-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,23-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,26-04-2008,1700,1900,1825,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,29-04-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,03-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,05-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,08-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,11-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,18-02-2008,1670,1870,1770,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,Medium,01-04-2012,3300,3500,3400,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,21-11-2003,1550,1650,1600,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,22-11-2003,1400,1600,1500,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,18-12-2003,1500,1600,1560,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,24-12-2003,1500,1600,1550,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,22-03-2005,1400,1450,1420,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,06-02-2004,1520,1600,1545,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,12-02-2004,1500,1650,1540,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,(Whole),FAQ,23-02-2004,1400,1450,1415,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,12-01-2004,1000,1380,1130,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,07-08-2004,2050,2100,2080,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Desi(Whole),FAQ,09-08-2004,1875,1925,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,02-02-2008,1700,1870,1790,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,11-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,20-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,22-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,07-03-2008,1900,2100,2000,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,12-03-2008,1850,2000,1920,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,13-03-2008,1850,2000,1920,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,28-04-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,02-05-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,07-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,09-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,18-05-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,25-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,27-02-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Other,FAQ,19-05-2008,1800,1900,1850,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,03-02-2007,1800,1950,1875,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,04-02-2007,1800,1950,1875,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,09-02-2007,1750,1930,1840,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,13-02-2007,1600,1800,1700,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,01-03-2007,1800,1900,1850,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,18-03-2007,1750,1930,1840,7
Andhra Pradesh,Cuddapah,Rayachoti,Red Gram,Local,FAQ,26-03-2007,1750,1920,1835,7
